timestamp,entity_id,event_type,dst_id,bytes,Label
2026-02-18 11:53:11.606841,192.168.1.8,TCP_WELL_KNOWN,10.0.0.18,5134,Normal
2026-02-18 12:50:50.606841,192.168.1.7,UDP_REGISTERED,10.0.0.17,3821,Normal
2026-02-18 12:42:48.606841,192.168.1.6,TCP_WELL_KNOWN,10.0.0.18,5995,Normal
2026-02-17 19:40:06.606841,192.168.1.2,UDP_REGISTERED,10.0.0.4,8990,Normal
2026-02-18 09:33:53.606841,192.168.1.6,TCP_REGISTERED,10.0.0.5,4525,Normal
2026-02-18 16:51:44.606841,192.168.1.1,TCP_REGISTERED,10.0.0.14,8729,Normal
2026-02-17 17:20:35.606841,192.168.1.5,UDP_WELL_KNOWN,10.0.0.7,3255,Normal
2026-02-18 11:23:18.606841,192.168.1.4,UDP_WELL_KNOWN,10.0.0.11,8205,Normal
2026-02-18 01:20:45.606841,192.168.1.3,UDP_REGISTERED,10.0.0.2,5812,Normal
2026-02-18 09:51:11.606841,192.168.1.4,TCP_WELL_KNOWN,10.0.0.11,6575,Normal
2026-02-18 02:05:26.606841,192.168.1.5,TCP_REGISTERED,10.0.0.12,5939,Normal
2026-02-17 20:04:49.606841,192.168.1.6,UDP_REGISTERED,10.0.0.12,4880,Normal
2026-02-18 16:37:44.606841,192.168.1.6,TCP_REGISTERED,10.0.0.6,1088,Normal
2026-02-18 04:29:50.606841,192.168.1.9,UDP_WELL_KNOWN,10.0.0.9,785,Normal
2026-02-17 23:10:20.606841,192.168.1.2,UDP_REGISTERED,10.0.0.19,9336,Normal
2026-02-18 05:40:14.606841,192.168.1.6,TCP_REGISTERED,10.0.0.2,3708,Normal
2026-02-18 08:58:40.606841,192.168.1.1,UDP_WELL_KNOWN,10.0.0.13,7952,Normal
2026-02-18 14:26:40.606841,192.168.1.5,UDP_REGISTERED,10.0.0.7,8759,Normal
2026-02-18 06:44:45.606841,192.168.1.9,UDP_REGISTERED,10.0.0.6,7505,Normal
2026-02-18 05:27:58.606841,192.168.1.8,TCP_REGISTERED,10.0.0.3,1500,Normal
2026-02-18 03:30:00.606841,192.168.1.2,UDP_WELL_KNOWN,10.0.0.6,7782,Normal
2026-02-18 02:30:05.606841,192.168.1.7,UDP_REGISTERED,10.0.0.18,1046,Normal
2026-02-18 16:51:27.606841,192.168.1.7,TCP_WELL_KNOWN,10.0.0.7,9790,Normal
2026-02-18 01:27:02.606841,192.168.1.4,UDP_WELL_KNOWN,10.0.0.1,644,Normal
2026-02-18 04:54:33.606841,192.168.1.6,TCP_WELL_KNOWN,10.0.0.16,8414,Normal
2026-02-18 09:17:40.606841,192.168.1.1,UDP_WELL_KNOWN,10.0.0.4,4656,Normal
2026-02-18 02:02:04.606841,192.168.1.2,TCP_WELL_KNOWN,10.0.0.10,386,Normal
2026-02-17 19:49:34.606841,192.168.1.4,TCP_REGISTERED,10.0.0.17,9369,Normal
2026-02-18 15:42:27.606841,192.168.1.9,UDP_REGISTERED,10.0.0.11,9214,Normal
2026-02-18 11:43:16.606841,192.168.1.1,TCP_WELL_KNOWN,10.0.0.17,771,Normal
2026-02-18 04:26:53.606841,192.168.1.4,TCP_WELL_KNOWN,10.0.0.18,1327,Normal
2026-02-18 03:39:10.606841,192.168.1.1,UDP_REGISTERED,10.0.0.9,3308,Normal
2026-02-17 18:01:32.606841,192.168.1.4,UDP_REGISTERED,10.0.0.12,7969,Normal
2026-02-18 08:28:53.606841,192.168.1.1,UDP_WELL_KNOWN,10.0.0.5,4298,Normal
2026-02-18 08:57:40.606841,192.168.1.4,UDP_WELL_KNOWN,10.0.0.3,1628,Normal
2026-02-17 18:30:34.606841,192.168.1.3,UDP_WELL_KNOWN,10.0.0.11,3364,Normal
2026-02-18 09:56:27.606841,192.168.1.5,TCP_WELL_KNOWN,10.0.0.4,2244,Normal
2026-02-18 12:16:33.606841,192.168.1.2,UDP_REGISTERED,10.0.0.10,3095,Normal
2026-02-17 21:26:15.606841,192.168.1.5,UDP_WELL_KNOWN,10.0.0.2,9325,Normal
2026-02-18 15:37:29.606841,192.168.1.9,UDP_WELL_KNOWN,10.0.0.15,5327,Normal
2026-02-18 05:14:09.606841,192.168.1.8,UDP_REGISTERED,10.0.0.15,7689,Normal
2026-02-18 12:25:34.606841,192.168.1.3,UDP_WELL_KNOWN,10.0.0.5,9258,Normal
2026-02-17 21:35:53.606841,192.168.1.8,UDP_WELL_KNOWN,10.0.0.11,3038,Normal
2026-02-17 19:59:01.606841,192.168.1.8,TCP_WELL_KNOWN,10.0.0.17,8868,Normal
2026-02-17 19:36:44.606841,192.168.1.6,TCP_WELL_KNOWN,10.0.0.5,4638,Normal
2026-02-18 13:59:05.606841,192.168.1.6,TCP_REGISTERED,10.0.0.16,1394,Normal
2026-02-18 03:02:13.606841,192.168.1.5,UDP_REGISTERED,10.0.0.14,5771,Normal
2026-02-18 00:08:25.606841,192.168.1.9,UDP_REGISTERED,10.0.0.11,2334,Normal
2026-02-17 22:36:17.606841,192.168.1.8,TCP_REGISTERED,10.0.0.17,4511,Normal
2026-02-18 12:14:10.606841,192.168.1.7,UDP_REGISTERED,10.0.0.5,564,Normal
2026-02-17 17:15:02.606841,192.168.1.8,TCP_WELL_KNOWN,10.0.0.14,4629,Normal
2026-02-18 12:46:26.606841,192.168.1.4,TCP_WELL_KNOWN,10.0.0.8,3061,Normal
2026-02-18 10:19:35.606841,192.168.1.5,UDP_REGISTERED,10.0.0.11,9924,Normal
2026-02-18 00:15:36.606841,192.168.1.6,UDP_WELL_KNOWN,10.0.0.6,9774,Normal
2026-02-18 12:10:38.606841,192.168.1.3,UDP_WELL_KNOWN,10.0.0.7,3538,Normal
2026-02-17 23:59:52.606841,192.168.1.5,UDP_WELL_KNOWN,10.0.0.15,2632,Normal
2026-02-17 18:08:50.606841,192.168.1.2,UDP_REGISTERED,10.0.0.16,6691,Normal
2026-02-18 00:17:21.606841,192.168.1.7,UDP_WELL_KNOWN,10.0.0.6,5461,Normal
2026-02-18 16:54:49.606841,192.168.1.7,UDP_WELL_KNOWN,10.0.0.11,8425,Normal
2026-02-18 07:56:17.606841,192.168.1.6,UDP_WELL_KNOWN,10.0.0.16,9999,Normal
2026-02-18 01:02:15.606841,192.168.1.6,UDP_WELL_KNOWN,10.0.0.2,8055,Normal
2026-02-18 11:08:55.606841,192.168.1.8,TCP_WELL_KNOWN,10.0.0.6,8221,Normal
2026-02-18 05:02:51.606841,192.168.1.5,TCP_WELL_KNOWN,10.0.0.2,764,Normal
2026-02-17 20:07:06.606841,192.168.1.9,UDP_WELL_KNOWN,10.0.0.10,9106,Normal
2026-02-17 21:59:23.606841,192.168.1.5,TCP_REGISTERED,10.0.0.17,2727,Normal
2026-02-17 21:11:52.606841,192.168.1.4,UDP_REGISTERED,10.0.0.15,5629,Normal
2026-02-17 21:19:50.606841,192.168.1.1,TCP_REGISTERED,10.0.0.17,965,Normal
2026-02-17 20:15:23.606841,192.168.1.1,UDP_WELL_KNOWN,10.0.0.18,3605,Normal
2026-02-17 21:03:50.606841,192.168.1.3,UDP_REGISTERED,10.0.0.7,4660,Normal
2026-02-18 07:14:08.606841,192.168.1.7,UDP_REGISTERED,10.0.0.5,9647,Normal
2026-02-18 03:38:54.606841,192.168.1.8,UDP_WELL_KNOWN,10.0.0.8,6911,Normal
2026-02-18 08:53:16.606841,192.168.1.8,UDP_WELL_KNOWN,10.0.0.16,2424,Normal
2026-02-18 04:19:38.606841,192.168.1.9,UDP_REGISTERED,10.0.0.12,5565,Normal
2026-02-17 21:49:24.606841,192.168.1.7,TCP_REGISTERED,10.0.0.19,1295,Normal
2026-02-18 00:36:34.606841,192.168.1.5,UDP_REGISTERED,10.0.0.13,1681,Normal
2026-02-17 22:08:59.606841,192.168.1.2,TCP_REGISTERED,10.0.0.12,1736,Normal
2026-02-18 13:05:41.606841,192.168.1.1,UDP_WELL_KNOWN,10.0.0.13,331,Normal
2026-02-18 01:44:21.606841,192.168.1.6,UDP_REGISTERED,10.0.0.8,3427,Normal
2026-02-18 13:12:36.606841,192.168.1.4,UDP_WELL_KNOWN,10.0.0.11,1749,Normal
2026-02-17 23:26:17.606841,192.168.1.9,TCP_REGISTERED,10.0.0.18,6523,Normal
2026-02-18 00:01:12.606841,192.168.1.1,TCP_REGISTERED,10.0.0.5,4811,Normal
2026-02-18 13:53:07.606841,192.168.1.4,UDP_REGISTERED,10.0.0.10,8946,Normal
2026-02-18 03:38:46.606841,192.168.1.7,TCP_REGISTERED,10.0.0.7,5497,Normal
2026-02-18 11:37:30.606841,192.168.1.1,TCP_REGISTERED,10.0.0.19,9980,Normal
2026-02-18 17:05:10.606841,192.168.1.9,TCP_REGISTERED,10.0.0.9,9305,Normal
2026-02-18 10:41:37.606841,192.168.1.2,UDP_WELL_KNOWN,10.0.0.2,7088,Normal
2026-02-18 05:15:38.606841,192.168.1.8,TCP_WELL_KNOWN,10.0.0.12,7357,Normal
2026-02-17 18:20:19.606841,192.168.1.7,UDP_REGISTERED,10.0.0.5,2168,Normal
2026-02-18 03:51:00.606841,192.168.1.7,UDP_WELL_KNOWN,10.0.0.17,3925,Normal
2026-02-17 22:21:33.606841,192.168.1.3,TCP_REGISTERED,10.0.0.12,4482,Normal
2026-02-18 14:26:01.606841,192.168.1.3,UDP_REGISTERED,10.0.0.17,3634,Normal
2026-02-18 03:06:05.606841,192.168.1.4,UDP_REGISTERED,10.0.0.16,7060,Normal
2026-02-18 10:55:57.606841,192.168.1.7,TCP_WELL_KNOWN,10.0.0.16,4322,Normal
2026-02-18 07:06:16.606841,192.168.1.1,TCP_WELL_KNOWN,10.0.0.1,4676,Normal
2026-02-18 07:28:16.606841,192.168.1.2,UDP_REGISTERED,10.0.0.17,7958,Normal
2026-02-17 17:24:55.606841,192.168.1.8,UDP_WELL_KNOWN,10.0.0.19,4847,Normal
2026-02-17 20:21:48.606841,192.168.1.5,TCP_WELL_KNOWN,10.0.0.18,4239,Normal
2026-02-18 12:17:36.606841,192.168.1.5,TCP_WELL_KNOWN,10.0.0.7,8380,Normal
2026-02-18 02:40:33.606841,192.168.1.6,UDP_WELL_KNOWN,10.0.0.3,5332,Normal
2026-02-17 23:43:40.606841,192.168.1.4,UDP_REGISTERED,10.0.0.12,8451,Normal
2026-02-18 12:15:17.606841,192.168.1.7,TCP_WELL_KNOWN,10.0.0.7,1398,Normal
2026-02-18 09:58:59.606841,192.168.1.1,UDP_WELL_KNOWN,10.0.0.10,8154,Normal
2026-02-18 07:51:29.606841,192.168.1.5,UDP_WELL_KNOWN,10.0.0.2,6709,Normal
2026-02-18 07:50:51.606841,192.168.1.2,UDP_REGISTERED,10.0.0.10,3813,Normal
2026-02-18 17:09:22.606841,192.168.1.4,UDP_WELL_KNOWN,10.0.0.1,6964,Normal
2026-02-18 01:14:47.606841,192.168.1.2,UDP_WELL_KNOWN,10.0.0.11,3386,Normal
2026-02-18 04:49:11.606841,192.168.1.2,TCP_REGISTERED,10.0.0.2,956,Normal
2026-02-18 01:51:32.606841,192.168.1.3,TCP_WELL_KNOWN,10.0.0.8,3334,Normal
2026-02-18 06:49:14.606841,192.168.1.4,UDP_REGISTERED,10.0.0.16,7014,Normal
2026-02-18 16:41:24.606841,192.168.1.6,TCP_WELL_KNOWN,10.0.0.1,7205,Normal
2026-02-18 12:47:21.606841,192.168.1.5,UDP_REGISTERED,10.0.0.10,8385,Normal
2026-02-17 23:07:45.606841,192.168.1.8,TCP_WELL_KNOWN,10.0.0.9,3385,Normal
2026-02-18 03:41:36.606841,192.168.1.7,TCP_REGISTERED,10.0.0.17,4338,Normal
2026-02-17 18:26:12.606841,192.168.1.8,TCP_WELL_KNOWN,10.0.0.19,5677,Normal
2026-02-17 21:48:05.606841,192.168.1.4,TCP_WELL_KNOWN,10.0.0.14,582,Normal
2026-02-18 03:11:26.606841,192.168.1.8,TCP_WELL_KNOWN,10.0.0.8,3236,Normal
2026-02-18 16:06:15.606841,192.168.1.9,UDP_REGISTERED,10.0.0.14,1543,Normal
2026-02-18 01:00:42.606841,192.168.1.2,TCP_WELL_KNOWN,10.0.0.2,7801,Normal
2026-02-17 20:05:15.606841,192.168.1.5,UDP_WELL_KNOWN,10.0.0.9,6755,Normal
2026-02-18 15:34:19.606841,192.168.1.6,UDP_WELL_KNOWN,10.0.0.3,968,Normal
2026-02-18 00:20:13.606841,192.168.1.3,UDP_WELL_KNOWN,10.0.0.11,943,Normal
2026-02-18 09:26:24.606841,192.168.1.9,UDP_WELL_KNOWN,10.0.0.16,9280,Normal
2026-02-17 22:12:35.606841,192.168.1.7,TCP_REGISTERED,10.0.0.15,9685,Normal
2026-02-18 08:10:19.606841,192.168.1.1,UDP_WELL_KNOWN,10.0.0.18,843,Normal
2026-02-18 07:34:37.606841,192.168.1.7,TCP_WELL_KNOWN,10.0.0.19,108,Normal
2026-02-18 10:29:47.606841,192.168.1.8,UDP_WELL_KNOWN,10.0.0.4,1221,Normal
2026-02-17 22:11:18.606841,192.168.1.3,TCP_REGISTERED,10.0.0.14,5944,Normal
2026-02-18 09:31:31.606841,192.168.1.1,TCP_REGISTERED,10.0.0.18,6548,Normal
2026-02-18 11:20:24.606841,192.168.1.7,UDP_WELL_KNOWN,10.0.0.16,3126,Normal
2026-02-17 23:52:45.606841,192.168.1.2,UDP_WELL_KNOWN,10.0.0.7,3793,Normal
2026-02-17 22:20:50.606841,192.168.1.3,TCP_REGISTERED,10.0.0.16,8184,Normal
2026-02-18 17:06:35.606841,192.168.1.1,TCP_WELL_KNOWN,10.0.0.2,5548,Normal
2026-02-17 22:40:05.606841,192.168.1.8,UDP_WELL_KNOWN,10.0.0.13,5682,Normal
2026-02-18 04:27:55.606841,192.168.1.9,UDP_REGISTERED,10.0.0.13,7193,Normal
2026-02-18 17:04:02.606841,192.168.1.2,UDP_WELL_KNOWN,10.0.0.19,7167,Normal
2026-02-18 00:32:10.606841,192.168.1.7,TCP_REGISTERED,10.0.0.13,8314,Normal
2026-02-18 13:00:56.606841,192.168.1.5,UDP_WELL_KNOWN,10.0.0.1,3407,Normal
2026-02-18 07:26:45.606841,192.168.1.6,UDP_WELL_KNOWN,10.0.0.8,149,Normal
2026-02-18 00:59:06.606841,192.168.1.8,TCP_WELL_KNOWN,10.0.0.15,6466,Normal
2026-02-18 05:53:22.606841,192.168.1.9,UDP_REGISTERED,10.0.0.2,6585,Normal
2026-02-18 07:40:49.606841,192.168.1.4,UDP_REGISTERED,10.0.0.18,4191,Normal
2026-02-17 17:58:42.606841,192.168.1.4,TCP_WELL_KNOWN,10.0.0.12,716,Normal
2026-02-18 16:42:38.606841,192.168.1.3,UDP_REGISTERED,10.0.0.10,5317,Normal
2026-02-18 13:29:14.606841,192.168.1.8,UDP_REGISTERED,10.0.0.16,1843,Normal
2026-02-18 10:39:15.606841,192.168.1.4,UDP_REGISTERED,10.0.0.16,3236,Normal
2026-02-18 05:00:30.606841,192.168.1.7,UDP_WELL_KNOWN,10.0.0.19,3180,Normal
2026-02-17 23:43:02.606841,192.168.1.1,TCP_WELL_KNOWN,10.0.0.9,1108,Normal
2026-02-17 23:31:48.606841,192.168.1.6,TCP_WELL_KNOWN,10.0.0.2,9208,Normal
2026-02-18 13:01:10.606841,192.168.1.2,UDP_REGISTERED,10.0.0.13,8281,Normal
2026-02-18 07:10:21.606841,192.168.1.8,UDP_WELL_KNOWN,10.0.0.13,3956,Normal
2026-02-18 15:39:09.606841,192.168.1.6,UDP_REGISTERED,10.0.0.11,1478,Normal
2026-02-18 09:44:01.606841,192.168.1.3,UDP_REGISTERED,10.0.0.3,6457,Normal
2026-02-18 15:03:38.606841,192.168.1.2,UDP_REGISTERED,10.0.0.10,3169,Normal
2026-02-18 00:41:00.606841,192.168.1.7,UDP_WELL_KNOWN,10.0.0.18,4820,Normal
2026-02-17 17:34:33.606841,192.168.1.9,TCP_REGISTERED,10.0.0.5,2346,Normal
2026-02-18 10:59:37.606841,192.168.1.3,TCP_WELL_KNOWN,10.0.0.13,252,Normal
2026-02-17 18:47:26.606841,192.168.1.3,UDP_REGISTERED,10.0.0.1,5767,Normal
2026-02-18 01:54:06.606841,192.168.1.2,UDP_REGISTERED,10.0.0.7,8180,Normal
2026-02-18 12:02:04.606841,192.168.1.2,TCP_REGISTERED,10.0.0.15,5569,Normal
2026-02-18 13:07:05.606841,192.168.1.9,TCP_REGISTERED,10.0.0.6,8450,Normal
2026-02-18 04:14:20.606841,192.168.1.1,TCP_WELL_KNOWN,10.0.0.4,9563,Normal
2026-02-18 03:04:58.606841,192.168.1.5,UDP_WELL_KNOWN,10.0.0.5,1780,Normal
2026-02-18 14:08:13.606841,192.168.1.8,TCP_REGISTERED,10.0.0.5,6981,Normal
2026-02-17 21:49:17.606841,192.168.1.8,TCP_WELL_KNOWN,10.0.0.5,3070,Normal
2026-02-18 10:19:04.606841,192.168.1.1,TCP_REGISTERED,10.0.0.13,7876,Normal
2026-02-18 11:46:05.606841,192.168.1.5,UDP_WELL_KNOWN,10.0.0.3,6922,Normal
2026-02-17 21:16:53.606841,192.168.1.2,TCP_REGISTERED,10.0.0.15,4576,Normal
2026-02-18 04:18:32.606841,192.168.1.8,TCP_REGISTERED,10.0.0.18,5723,Normal
2026-02-17 20:05:35.606841,192.168.1.4,TCP_WELL_KNOWN,10.0.0.3,7651,Normal
2026-02-17 21:25:42.606841,192.168.1.5,UDP_REGISTERED,10.0.0.13,3979,Normal
2026-02-17 17:49:38.606841,192.168.1.5,UDP_WELL_KNOWN,10.0.0.12,1791,Normal
2026-02-18 11:21:51.606841,192.168.1.7,TCP_WELL_KNOWN,10.0.0.16,5980,Normal
2026-02-18 07:51:18.606841,192.168.1.6,UDP_WELL_KNOWN,10.0.0.14,6252,Normal
2026-02-18 12:06:37.606841,192.168.1.5,TCP_WELL_KNOWN,10.0.0.13,2783,Normal
2026-02-18 14:39:35.606841,192.168.1.6,TCP_WELL_KNOWN,10.0.0.17,2839,Normal
2026-02-17 17:47:43.606841,192.168.1.9,UDP_REGISTERED,10.0.0.19,9864,Normal
2026-02-18 11:14:17.606841,192.168.1.2,UDP_REGISTERED,10.0.0.17,6738,Normal
2026-02-17 22:54:50.606841,192.168.1.5,TCP_REGISTERED,10.0.0.5,8123,Normal
2026-02-18 00:22:37.606841,192.168.1.3,UDP_WELL_KNOWN,10.0.0.9,3184,Normal
2026-02-17 21:35:26.606841,192.168.1.7,TCP_WELL_KNOWN,10.0.0.5,4947,Normal
2026-02-18 15:18:30.606841,192.168.1.2,UDP_WELL_KNOWN,10.0.0.17,2931,Normal
2026-02-18 12:37:15.606841,192.168.1.1,TCP_WELL_KNOWN,10.0.0.6,615,Normal
2026-02-17 22:38:36.606841,192.168.1.5,TCP_REGISTERED,10.0.0.2,4025,Normal
2026-02-18 12:12:10.606841,192.168.1.4,TCP_REGISTERED,10.0.0.2,1734,Normal
2026-02-17 20:35:20.606841,192.168.1.8,TCP_WELL_KNOWN,10.0.0.17,4278,Normal
2026-02-18 14:13:17.606841,192.168.1.5,TCP_WELL_KNOWN,10.0.0.16,357,Normal
2026-02-18 13:08:51.606841,192.168.1.2,UDP_WELL_KNOWN,10.0.0.13,409,Normal
2026-02-17 21:27:21.606841,192.168.1.5,TCP_WELL_KNOWN,10.0.0.12,7986,Normal
2026-02-18 03:50:19.606841,192.168.1.5,TCP_WELL_KNOWN,10.0.0.3,9312,Normal
2026-02-18 15:29:26.606841,192.168.1.6,UDP_REGISTERED,10.0.0.2,692,Normal
2026-02-17 18:51:33.606841,192.168.1.6,TCP_WELL_KNOWN,10.0.0.2,4853,Normal
2026-02-18 10:41:44.606841,192.168.1.8,TCP_WELL_KNOWN,10.0.0.7,872,Normal
2026-02-18 09:09:03.606841,192.168.1.9,TCP_REGISTERED,10.0.0.8,5525,Normal
2026-02-18 10:21:09.606841,192.168.1.4,TCP_REGISTERED,10.0.0.14,7851,Normal
2026-02-17 19:20:00.606841,192.168.1.8,UDP_REGISTERED,10.0.0.11,4132,Normal
2026-02-18 00:13:54.606841,192.168.1.5,UDP_REGISTERED,10.0.0.17,8179,Normal
2026-02-18 12:05:54.606841,192.168.1.6,UDP_WELL_KNOWN,10.0.0.3,9203,Normal
2026-02-18 12:15:43.606841,192.168.1.7,TCP_WELL_KNOWN,10.0.0.12,9227,Normal
2026-02-18 09:32:45.606841,192.168.1.5,UDP_REGISTERED,10.0.0.8,1621,Normal
2026-02-18 10:16:21.606841,192.168.1.8,UDP_REGISTERED,10.0.0.8,1314,Normal
2026-02-18 14:21:53.606841,192.168.1.8,UDP_WELL_KNOWN,10.0.0.5,5788,Normal
2026-02-17 17:33:31.606841,192.168.1.7,UDP_REGISTERED,10.0.0.13,9643,Normal
2026-02-18 08:50:53.606841,192.168.1.6,TCP_REGISTERED,10.0.0.9,4925,Normal
2026-02-18 09:47:41.606841,192.168.1.6,UDP_WELL_KNOWN,10.0.0.19,8092,Normal
2026-02-18 07:48:54.606841,192.168.1.8,UDP_WELL_KNOWN,10.0.0.9,8227,Normal
2026-02-18 13:24:05.606841,192.168.1.1,TCP_REGISTERED,10.0.0.9,3114,Normal
2026-02-18 13:40:56.606841,192.168.1.9,TCP_REGISTERED,10.0.0.3,4907,Normal
2026-02-18 11:18:40.606841,192.168.1.4,UDP_REGISTERED,10.0.0.1,4033,Normal
2026-02-18 11:05:51.606841,192.168.1.4,UDP_REGISTERED,10.0.0.1,6935,Normal
2026-02-17 22:03:18.606841,192.168.1.4,UDP_WELL_KNOWN,10.0.0.12,4112,Normal
2026-02-17 20:42:06.606841,192.168.1.6,UDP_REGISTERED,10.0.0.5,1663,Normal
2026-02-17 20:47:26.606841,192.168.1.3,UDP_WELL_KNOWN,10.0.0.18,1075,Normal
2026-02-18 13:24:00.606841,192.168.1.3,UDP_WELL_KNOWN,10.0.0.6,499,Normal
2026-02-18 00:06:37.606841,192.168.1.5,TCP_REGISTERED,10.0.0.6,2328,Normal
2026-02-18 10:51:13.606841,192.168.1.4,TCP_REGISTERED,10.0.0.3,8256,Normal
2026-02-18 05:33:21.606841,192.168.1.7,TCP_WELL_KNOWN,10.0.0.2,6781,Normal
2026-02-18 06:28:51.606841,192.168.1.8,TCP_REGISTERED,10.0.0.9,4723,Normal
2026-02-18 05:11:47.606841,192.168.1.6,UDP_REGISTERED,10.0.0.2,9073,Normal
2026-02-18 15:16:10.606841,192.168.1.2,TCP_REGISTERED,10.0.0.3,1650,Normal
2026-02-17 18:23:26.606841,192.168.1.8,TCP_REGISTERED,10.0.0.7,3059,Normal
2026-02-18 11:54:49.606841,192.168.1.7,UDP_WELL_KNOWN,10.0.0.8,2492,Normal
2026-02-18 07:58:25.606841,192.168.1.6,TCP_REGISTERED,10.0.0.12,9627,Normal
2026-02-17 20:35:00.606841,192.168.1.1,UDP_REGISTERED,10.0.0.7,1094,Normal
2026-02-18 03:56:14.606841,192.168.1.1,UDP_WELL_KNOWN,10.0.0.7,6555,Normal
2026-02-17 20:10:31.606841,192.168.1.7,UDP_WELL_KNOWN,10.0.0.11,1157,Normal
2026-02-18 04:57:44.606841,192.168.1.6,UDP_REGISTERED,10.0.0.5,9427,Normal
2026-02-18 15:24:08.606841,192.168.1.3,UDP_WELL_KNOWN,10.0.0.8,6337,Normal
2026-02-17 19:23:26.606841,192.168.1.4,UDP_REGISTERED,10.0.0.5,5412,Normal
2026-02-18 07:26:46.606841,192.168.1.7,UDP_REGISTERED,10.0.0.14,255,Normal
2026-02-17 18:56:10.606841,192.168.1.2,TCP_REGISTERED,10.0.0.1,7548,Normal
2026-02-18 05:03:42.606841,192.168.1.4,UDP_REGISTERED,10.0.0.18,7720,Normal
2026-02-18 06:41:00.606841,192.168.1.5,TCP_REGISTERED,10.0.0.10,6429,Normal
2026-02-18 07:51:23.606841,192.168.1.1,UDP_REGISTERED,10.0.0.5,6711,Normal
2026-02-18 01:36:41.606841,192.168.1.4,UDP_WELL_KNOWN,10.0.0.2,7484,Normal
2026-02-18 04:16:32.606841,192.168.1.6,UDP_WELL_KNOWN,10.0.0.16,8772,Normal
2026-02-18 15:05:26.606841,192.168.1.1,UDP_WELL_KNOWN,10.0.0.4,5538,Normal
2026-02-17 17:37:59.606841,192.168.1.7,TCP_REGISTERED,10.0.0.10,796,Normal
2026-02-17 23:20:11.606841,192.168.1.8,UDP_WELL_KNOWN,10.0.0.17,2124,Normal
2026-02-18 14:51:41.606841,192.168.1.9,UDP_REGISTERED,10.0.0.3,6668,Normal
2026-02-18 01:24:35.606841,192.168.1.5,UDP_REGISTERED,10.0.0.13,984,Normal
2026-02-17 18:24:43.606841,192.168.1.7,TCP_WELL_KNOWN,10.0.0.10,241,Normal
2026-02-18 13:01:56.606841,192.168.1.3,TCP_WELL_KNOWN,10.0.0.12,8184,Normal
2026-02-18 13:28:17.606841,192.168.1.2,UDP_WELL_KNOWN,10.0.0.18,3809,Normal
2026-02-18 00:25:32.606841,192.168.1.7,UDP_WELL_KNOWN,10.0.0.11,3768,Normal
2026-02-17 22:50:33.606841,192.168.1.4,TCP_WELL_KNOWN,10.0.0.5,4064,Normal
2026-02-18 10:30:52.606841,192.168.1.2,TCP_WELL_KNOWN,10.0.0.3,1128,Normal
2026-02-18 12:10:35.606841,192.168.1.7,TCP_WELL_KNOWN,10.0.0.4,6942,Normal
2026-02-18 05:59:13.606841,192.168.1.3,TCP_WELL_KNOWN,10.0.0.4,1160,Normal
2026-02-18 01:49:00.606841,192.168.1.3,UDP_WELL_KNOWN,10.0.0.7,1657,Normal
2026-02-18 00:15:18.606841,192.168.1.2,UDP_REGISTERED,10.0.0.17,3065,Normal
2026-02-18 14:54:09.606841,192.168.1.5,UDP_REGISTERED,10.0.0.19,3538,Normal
2026-02-18 12:10:23.606841,192.168.1.8,UDP_REGISTERED,10.0.0.9,3207,Normal
2026-02-18 08:28:51.606841,192.168.1.3,TCP_REGISTERED,10.0.0.10,9486,Normal
2026-02-18 13:57:56.606841,192.168.1.3,TCP_WELL_KNOWN,10.0.0.11,9870,Normal
2026-02-18 02:47:44.606841,192.168.1.1,UDP_WELL_KNOWN,10.0.0.16,8511,Normal
2026-02-18 14:16:59.606841,192.168.1.1,UDP_WELL_KNOWN,10.0.0.13,4602,Normal
2026-02-18 04:48:09.606841,192.168.1.9,UDP_REGISTERED,10.0.0.4,2247,Normal
2026-02-17 17:24:59.606841,192.168.1.3,TCP_REGISTERED,10.0.0.13,8143,Normal
2026-02-18 09:22:56.606841,192.168.1.5,TCP_REGISTERED,10.0.0.10,9256,Normal
2026-02-18 16:07:12.606841,192.168.1.1,UDP_REGISTERED,10.0.0.11,3047,Normal
2026-02-18 08:13:28.606841,192.168.1.7,UDP_REGISTERED,10.0.0.1,2867,Normal
2026-02-18 15:16:33.606841,192.168.1.7,UDP_WELL_KNOWN,10.0.0.12,5803,Normal
2026-02-18 05:15:19.606841,192.168.1.9,TCP_REGISTERED,10.0.0.19,4683,Normal
2026-02-18 06:26:22.606841,192.168.1.9,UDP_REGISTERED,10.0.0.5,8879,Normal
2026-02-18 12:01:31.606841,192.168.1.5,UDP_REGISTERED,10.0.0.6,9121,Normal
2026-02-17 20:04:08.606841,192.168.1.1,UDP_REGISTERED,10.0.0.3,5535,Normal
2026-02-17 21:00:50.606841,192.168.1.5,TCP_WELL_KNOWN,10.0.0.10,9926,Normal
2026-02-18 05:03:45.606841,192.168.1.6,TCP_REGISTERED,10.0.0.13,4181,Normal
2026-02-18 04:14:28.606841,192.168.1.2,UDP_WELL_KNOWN,10.0.0.11,7779,Normal
2026-02-17 18:15:08.606841,192.168.1.2,UDP_WELL_KNOWN,10.0.0.18,9028,Normal
2026-02-17 23:51:12.606841,192.168.1.4,TCP_REGISTERED,10.0.0.1,6619,Normal
